method,duration,bias,error,relArea,cost,tau_p,tau_v
KDE,1024,-6023.2768,-0.0032,0.996793694,58.10296178,86164.091,3600
KDE,1024,-37269.0252,-0.0198,0.980213666,58.29550982,86164.091,3600
KDE,1024,-752.9096,-0.0004,0.999631368,58.9843924,86164.091,3600
KDE,1024,29175.247,0.0155,1.015471821,59.04089856,86164.091,3600
KDE,1024,-28798.7922,-0.0153,0.984671734,59.04023361,86164.091,3600
KDE,1024,5082.1398,0.0027,1.002670417,60.19401479,86164.091,3600
KDE,1024,-52327.2172,-0.0278,0.972247819,60.22672367,86164.091,3600
KDE,1024,-9411.37,-0.005,0.994950657,60.52125978,86164.091,3600
KDE,1024,-47245.0774,-0.0251,0.974857211,84.81876469,86164.091,3600
KDE,1024,-25034.2442,-0.0133,0.98666304,84.97089767,86164.091,3600
KDE,1024,-46303.9404,-0.0246,0.975379726,58.012748,86164.091,3600
KDE,1024,-139664.7308,-0.0742,0.925759335,58.68723392,86164.091,3600
KDE,1024,42915.8472,0.0228,1.02281085,58.0866816,86164.091,3600
KDE,1024,-56844.6748,-0.0302,0.969849214,58.91554165,86164.091,3600
KDE,1024,-101454.5686,-0.0539,0.94614632,58.14420152,86164.091,3600
KDE,1024,-57785.8118,-0.0307,0.96929376,58.61126924,86164.091,3600
KDE,1024,-67197.1818,-0.0357,0.964255049,57.96269703,86164.091,3600
KDE,1024,-153405.331,-0.0815,0.91852323,62.87598515,86164.091,3600
KDE,1024,53268.3542,0.0283,1.02832178,58.44501686,86164.091,3600
KDE,1024,-141735.2322,-0.0753,0.924689766,58.52669048,86164.091,3600
KDE,1024,0,0,1.000024344,57.94358754,86164.091,3600
KDE,1024,-13928.8276,-0.0074,0.9925792,58.22293854,86164.091,3600
KDE,1024,-92231.426,-0.049,0.95102436,57.96648622,86164.091,3600
KDE,1024,-564.6822,-0.0003,0.999746656,57.97476816,86164.091,3600
KDE,1024,3011.6384,0.0016,1.001559479,58.65471625,86164.091,3600
KDE,1024,83196.5108,0.0442,1.044170951,62.70711398,86164.091,3600
KDE,1024,-38210.1622,-0.0203,0.979702501,58.87636423,86164.091,3600
KDE,1024,-43668.7568,-0.0232,0.976756796,58.45911908,86164.091,3600
KDE,1024,-47056.85,-0.025,0.974966088,57.72639489,86164.091,3600
KDE,1024,-32375.1128,-0.0172,0.9828025,58.14688277,86164.091,3600
KDE,1024,-3199.8658,-0.0017,0.998346903,62.21644473,86164.091,3600
KDE,1024,-59291.631,-0.0315,0.968497964,58.08606672,86164.091,3600
KDE,1024,92984.3356,0.0494,1.049428389,57.95469093,86164.091,3600
KDE,1024,-56844.6748,-0.0302,0.969759741,58.07711124,86164.091,3600
KDE,1024,-82820.056,-0.044,0.955973302,58.11075807,86164.091,3600
KDE,1024,-8282.0056,-0.0044,0.995632441,58.36666203,86164.091,3600
KDE,1024,-83008.2834,-0.0441,0.955851461,57.82633328,86164.091,3600
KDE,1024,-15434.6468,-0.0082,0.991777059,58.25157714,86164.091,3600
KDE,1024,-32751.5676,-0.0174,0.982569444,58.0647409,86164.091,3600
KDE,1024,-147758.509,-0.0785,0.921546059,57.92028809,86164.091,3600
KDE,1024,82255.3738,0.0437,1.043682315,58.10520983,86164.091,3600
KDE,1024,40280.6636,0.0214,1.021436862,62.2399056,86164.091,3600
KDE,1024,-53080.1268,-0.0282,0.971817599,57.98872519,86164.091,3600
KDE,1024,-61738.5872,-0.0328,0.967198025,58.19051647,86164.091,3600
KDE,1024,75855.6422,0.0403,1.040266502,58.26981831,86164.091,3600
KDE,1024,-17693.3756,-0.0094,0.990626569,58.19747114,86164.091,3600
KDE,1024,-26540.0634,-0.0141,0.98586803,58.0432539,86164.091,3600
KDE,1024,-57785.8118,-0.0307,0.96932291,57.90672588,86164.091,3600
KDE,1024,16375.7838,0.0087,1.008736366,58.02242398,86164.091,3600
KDE,1024,-54209.4912,-0.0288,0.971201729,61.92748404,86164.091,3600
KDE,1024,-102583.933,-0.0545,0.945475307,57.9649868,86164.091,3600
KDE,1024,-60044.5406,-0.0319,0.968099399,57.93203282,86164.091,3600
KDE,1024,-51009.6254,-0.0271,0.972868853,58.29543543,86164.091,3600
KDE,1024,-149076.1008,-0.0792,0.920802439,58.32710028,86164.091,3600
KDE,1024,11105.4166,0.0059,1.005937637,58.09234548,86164.091,3600
KDE,1024,132700.317,0.0705,1.07050485,58.01254845,86164.091,3600
KDE,1024,-93737.2452,-0.0498,0.950156012,58.04492283,86164.091,3600
KDE,1024,45739.2582,0.0243,1.024282942,61.72550869,86164.091,3600
KDE,1024,12799.4632,0.0068,1.006793042,57.7706027,86164.091,3600
KDE,1024,10164.2796,0.0054,1.005399922,57.93464828,86164.091,3600
KDE,1024,-75102.7326,-0.0399,0.960129095,58.07340765,86164.091,3600
KDE,1024,-35574.9786,-0.0189,0.981144766,57.95161724,86164.091,3600
KDE,1024,-45551.0308,-0.0242,0.975762493,58.09067512,86164.091,3600
KDE,1024,-4893.9124,-0.0026,0.997384791,57.75045156,86164.091,3600
KDE,1024,16752.2386,0.0089,1.008947096,58.0730226,86164.091,3600
KDE,1024,-161875.564,-0.086,0.914016009,61.88660502,86164.091,3600
KDE,1024,-9223.1426,-0.0049,0.995133186,57.93528247,86164.091,3600
KDE,1024,43856.9842,0.0233,1.023294841,57.64737463,86164.091,3600
KDE,1024,-111054.166,-0.059,0.940961452,58.35453391,86164.091,3600
KDE,1024,-92607.8808,-0.0492,0.950824733,58.18542194,86164.091,3600
KDE,1024,-106348.481,-0.0565,0.943519927,58.05432987,86164.091,3600
KDE,1024,-118395.0346,-0.0629,0.937109397,58.00366569,86164.091,3600
KDE,1024,-23528.425,-0.0125,0.987470144,57.90980577,86164.091,3600
KDE,1024,-59291.631,-0.0315,0.968501841,61.94426894,86164.091,3600
KDE,1024,12234.781,0.0065,1.00651539,57.81542349,86164.091,3600
KDE,1024,43480.5294,0.0231,1.023145479,58.10829759,86164.091,3600
KDE,1024,69079.4558,0.0367,1.036698925,58.00970912,86164.091,3600
KDE,1024,-41221.8006,-0.0219,0.978103861,58.20552373,86164.091,3600
KDE,1024,-23340.1976,-0.0124,0.98760086,58.13963318,86164.091,3600
KDE,1024,19763.877,0.0105,1.010457779,57.90705585,86164.091,3600
KDE,1024,40657.1184,0.0216,1.021636424,57.90899253,86164.091,3600
KDE,1024,-17693.3756,-0.0094,0.990631581,61.57118249,86164.091,3600
KDE,1024,25975.3812,0.0138,1.013773047,57.69456172,86164.091,3600
KDE,1024,-23340.1976,-0.0124,0.987572673,58.03319001,86164.091,3600
KDE,1024,-29175.247,-0.0155,0.984501052,58.1047821,86164.091,3600
KDE,1024,-89219.7876,-0.0474,0.952646273,58.2781868,86164.091,3600
KDE,1024,-111995.303,-0.0595,0.940500137,57.98972321,86164.091,3600
KDE,1024,-10352.507,-0.0055,0.994528946,57.763762,86164.091,3600
KDE,1024,-43104.0746,-0.0229,0.977108529,58.02365923,86164.091,3600
KDE,1024,-66820.727,-0.0355,0.964498125,57.76433063,86164.091,3600
KDE,1024,99572.2946,0.0529,1.052894906,61.6837976,86164.091,3600
KDE,1024,12046.5536,0.0064,1.006410364,57.82512116,86164.091,3600
KDE,1024,3952.7754,0.0021,1.002126847,58.29211187,86164.091,3600
KDE,1024,80561.3272,0.0428,1.042815661,58.14299941,86164.091,3600
KDE,1024,17505.1482,0.0093,1.009288217,58.17978573,86164.091,3600
KDE,1024,-74914.5052,-0.0398,0.960170081,57.99390531,86164.091,3600
KDE,1024,66632.4996,0.0354,1.035424814,57.8206439,86164.091,3600
KDE,1024,-85078.7848,-0.0452,0.954806534,57.70718193,86164.091,3600
KDE,1024,-4517.4576,-0.0024,0.99760388,57.90747452,86164.091,3600
KDE,1024,-62867.9516,-0.0334,0.966577437,59.14003897,86164.091,3600
KDE,1024,-63809.0886,-0.0339,0.966069003,58.13067675,86164.091,3600
KDE,1024,22587.288,0.012,1.011976316,58.33415198,86164.091,3600
KDE,1024,79431.9628,0.0422,1.04220059,57.96462846,86164.091,3600
KDE,1024,190862.5836,0.1014,1.101387015,58.01186991,86164.091,3600
KDE,1024,1882.274,0.001,1.000973519,57.884583,86164.091,3600
KDE,1024,-42915.8472,-0.0228,0.977199418,59.39890647,86164.091,3600
KDE,1024,-22587.288,-0.012,0.988011543,57.87248325,86164.091,3600
KDE,1024,-121783.1278,-0.0647,0.93533004,62.50675631,86164.091,3600
KDE,1024,-27857.6552,-0.0148,0.985153865,58.10632348,86164.091,3600
KDE,1024,21834.3784,0.0116,1.011624827,58.22442508,86164.091,3600
KDE,1024,-151523.057,-0.0805,0.919458182,57.66817641,86164.091,3600
KDE,1024,-52327.2172,-0.0278,0.972212616,57.8276031,86164.091,3600
KDE,1024,-31622.2032,-0.0168,0.983247193,58.12982225,86164.091,3600
KDE,1024,43856.9842,0.0233,1.023263534,58.14946198,86164.091,3600
KDE,1024,-72467.549,-0.0385,0.961485788,59.44386601,86164.091,3600
KDE,1024,34822.069,0.0185,1.018504528,62.84713292,86164.091,3600
KDE,1024,-251660.0338,-0.1337,0.866293476,58.04003787,86164.091,3600
KDE,1024,-18822.74,-0.01,0.9900292,58.32810998,86164.091,3600
KDE,1024,-77361.4614,-0.0411,0.95886913,58.13302851,86164.091,3600
KDE,1024,1882.274,0.001,1.000974116,58.68096232,86164.091,3600
KDE,1024,17881.603,0.0095,1.009535449,57.95163846,86164.091,3600
KDE,1024,68138.3188,0.0362,1.036227383,58.01984572,86164.091,3600
KDE,1024,53268.3542,0.0283,1.028320022,58.11049914,86164.091,3600
KDE,1024,5458.5946,0.0029,1.002880586,62.82612801,86164.091,3600
KDE,1024,-19199.1948,-0.0102,0.989772798,58.59642029,86164.091,3600
KDE,1024,-41410.028,-0.022,0.977983447,58.75221801,86164.091,3600
KDE,1024,-42539.3924,-0.0226,0.977350212,58.77992415,86164.091,3600
KDE,1024,61173.905,0.0325,1.032498422,58.80798578,86164.091,3600
KDE,1024,10540.7344,0.0056,1.005569524,58.80902052,86164.091,3600
KDE,1024,23716.6524,0.0126,1.012577918,58.95936275,86164.091,3600
KDE,1024,46868.6226,0.0249,1.024851963,58.87489462,86164.091,3600
KDE,1024,48186.2144,0.0256,1.025575347,62.01730752,86164.091,3600
KDE,1024,-76232.097,-0.0405,0.959540929,57.56378484,86164.091,3600
KDE,1024,-75667.4148,-0.0402,0.959755365,57.66163492,86164.091,3600
KDE,1024,-84702.33,-0.045,0.955028722,57.82198834,86164.091,3600
KDE,1024,-50256.7158,-0.0267,0.973320711,57.95171952,86164.091,3600
KDE,1024,-49880.261,-0.0265,0.973520158,57.58863592,86164.091,3600
KDE,1024,153028.8762,0.0813,1.081297811,57.84090018,86164.091,3600
KDE,1024,-52703.672,-0.028,0.971994169,57.72200656,86164.091,3600
KDE,1024,47997.987,0.0255,1.025464268,58.33290744,86164.091,3600
KDE,1024,13175.918,0.007,1.006983749,58.28130102,86164.091,3600
KDE,1024,-56091.7652,-0.0298,0.970245768,57.56421471,86164.091,3600
KDE,1024,77926.1436,0.0414,1.04135904,57.54003859,86164.091,3600
KDE,1024,35574.9786,0.0189,1.018863284,57.69534516,86164.091,3600
KDE,1024,-2258.7288,-0.0012,0.998836769,57.66299367,86164.091,3600
KDE,1024,-97501.7932,-0.0518,0.9481832,57.59045935,86164.091,3600
KDE,1024,11293.644,0.006,1.005990249,57.71631217,86164.091,3600
KDE,1024,-44798.1212,-0.0238,0.97624315,57.57363033,86164.091,3600
KDE,1024,53268.3542,0.0283,1.028274385,58.17226553,86164.091,3600
KDE,1024,20516.7866,0.0109,1.010872023,57.82864547,86164.091,3600
KDE,1024,-47809.7596,-0.0254,0.974641977,57.84136915,86164.091,3600
KDE,1024,-14681.7372,-0.0078,0.992209823,57.57888579,86164.091,3600
KDE,1024,10917.1892,0.0058,1.005804435,57.71346617,86164.091,3600
KDE,1024,-68514.7736,-0.0364,0.963615278,57.68690753,86164.091,3600
KDE,1024,-60609.2228,-0.0322,0.967761783,57.78397608,86164.091,3600
KDE,1024,-25410.699,-0.0135,0.986533375,57.5183661,86164.091,3600
KDE,1024,-83384.7382,-0.0443,0.955697929,58.00391483,86164.091,3600
KDE,1024,95054.837,0.0505,1.050503588,57.56919932,86164.091,3600
KDE,1024,29551.7018,0.0157,1.015669649,57.65907121,86164.091,3600
KDE,1024,-125924.1306,-0.0669,0.933111955,57.79115176,86164.091,3600
KDE,1024,-155664.0598,-0.0827,0.917342102,57.81197882,86164.091,3600
KDE,1024,-31433.9758,-0.0167,0.98326399,57.7561574,86164.091,3600
KDE,1024,49315.5788,0.0262,1.026170597,57.95305634,86164.091,3600
KDE,1024,-67197.1818,-0.0357,0.964271414,57.82434106,86164.091,3600
KDE,1024,-3199.8658,-0.0017,0.998325803,57.96743369,86164.091,3600
KDE,1024,69644.138,0.037,1.036971205,57.77848482,86164.091,3600
KDE,1024,-115759.851,-0.0615,0.93847831,57.61665249,86164.091,3600
KDE,1024,-42539.3924,-0.0226,0.977417242,57.73557901,86164.091,3600
KDE,1024,42351.165,0.0225,1.022458493,57.88522935,86164.091,3600
KDE,1024,-89219.7876,-0.0474,0.952630793,57.7752223,86164.091,3600
KDE,1024,-27669.4278,-0.0147,0.985344513,57.80540109,86164.091,3600
KDE,1024,38210.1622,0.0203,1.02032874,57.79254222,86164.091,3600
KDE,1024,66632.4996,0.0354,1.035356509,58.32699347,86164.091,3600
KDE,1024,40092.4362,0.0213,1.021333987,57.8274138,86164.091,3600
KDE,1024,-63809.0886,-0.0339,0.966062532,57.51465416,86164.091,3600
KDE,1024,25598.9264,0.0136,1.013580514,57.71950269,86164.091,3600
KDE,1024,-93737.2452,-0.0498,0.950219,57.68362594,86164.091,3600
KDE,1024,88090.4232,0.0468,1.04683471,57.57650042,86164.091,3600
KDE,1024,44798.1212,0.0238,1.023773171,57.81425571,86164.091,3600
KDE,1024,-53644.809,-0.0285,0.971452677,57.93696785,86164.091,3600
KDE,1024,-158111.016,-0.084,0.916020856,57.70203161,86164.091,3600
KDE,1024,-83008.2834,-0.0441,0.955877949,58.20069981,86164.091,3600
KDE,1024,6399.7316,0.0034,1.003379085,57.68673539,86164.091,3600
KDE,1024,97501.7932,0.0518,1.051815808,57.56821752,86164.091,3600
KDE,1024,-9976.0522,-0.0053,0.994656369,57.61479664,86164.091,3600
KDE,1024,-48939.124,-0.026,0.97395138,57.66670299,86164.091,3600
KDE,1024,-99007.6124,-0.0526,0.947387741,57.81100416,86164.091,3600
KDE,1024,13552.3728,0.0072,1.007189596,58.04474282,86164.091,3600
KDE,1024,-107101.3906,-0.0569,0.943106351,57.93130231,86164.091,3600
KDE,1024,-51950.7624,-0.0276,0.972432086,57.72522449,86164.091,3600
KDE,1024,40280.6636,0.0214,1.021358015,57.72728348,86164.091,3600
KDE,1024,71902.8668,0.0382,1.038196407,57.54503226,86164.091,3600
KDE,1024,-53644.809,-0.0285,0.971471624,57.68662095,86164.091,3600
KDE,1024,56091.7652,0.0298,1.029799415,57.87572312,86164.091,3600
KDE,1024,79620.1902,0.0423,1.04226763,57.77184057,86164.091,3600
KDE,1024,88090.4232,0.0468,1.046755896,57.54562402,86164.091,3600
KDE,1024,77926.1436,0.0414,1.041449157,57.50224328,86164.091,3600
KDE,1024,74161.5956,0.0394,1.03936596,58.01959729,86164.091,3600
KDE,1024,-49503.8062,-0.0263,0.973700914,57.57385731,86164.091,3600
KDE,1024,29739.9292,0.0158,1.015827096,57.61683488,86164.091,3600
KDE,1024,-81314.2368,-0.0432,0.95684453,57.67440033,86164.091,3600
KDE,1024,69267.6832,0.0368,1.036795699,57.70772696,86164.091,3600
KDE,1024,71902.8668,0.0382,1.03824095,57.46161294,86164.091,3600
KDE,1024,49880.261,0.0265,1.026547348,57.79043484,86164.091,3600
KDE,1024,-79431.9628,-0.0422,0.957750038,57.6572082,86164.091,3600
KDE,1024,-117453.8976,-0.0624,0.937647302,58.08769894,86164.091,3600
KDE,1024,-110301.2564,-0.0586,0.941439714,57.55669212,86164.091,3600
KDE,1024,-8846.6878,-0.0047,0.995293415,57.62119412,86164.091,3600
KDE,1024,-1129.3644,-0.0006,0.99941133,57.52023745,86164.091,3600
KDE,1024,-13928.8276,-0.0074,0.992604883,57.6918273,86164.091,3600
KDE,1024,-62867.9516,-0.0334,0.966565467,57.75279737,86164.091,3600
KDE,1024,23716.6524,0.0126,1.012617237,57.67217541,86164.091,3600
KDE,1024,38021.9348,0.0202,1.020214719,57.69490552,86164.091,3600
KDE,1024,-106160.2536,-0.0564,0.94360154,57.98949122,86164.091,3600
KDE,1024,-26916.5182,-0.0143,0.985717017,57.62688851,86164.091,3600
KDE,1024,16940.466,0.009,1.008968009,57.68548727,86164.091,3600
KDE,1024,-86584.604,-0.046,0.953959468,57.53506422,86164.091,3600
KDE,1024,-13928.8276,-0.0074,0.992561551,57.70170474,86164.091,3600
KDE,1024,-7529.096,-0.004,0.996013121,57.90215802,86164.091,3600
KDE,1024,-39339.5266,-0.0209,0.979052423,57.71776962,86164.091,3600
KDE,1024,-52891.8994,-0.0281,0.971874682,57.86619735,86164.091,3600
KDE,1024,49127.3514,0.0261,1.026084468,58.05655074,86164.091,3600
KDE,1024,-17505.1482,-0.0093,0.990654166,57.86297774,86164.091,3600
KDE,1024,-95619.5192,-0.0508,0.94920726,57.87256718,86164.091,3600
KDE,1024,5082.1398,0.0027,1.002721597,57.73301101,86164.091,3600
KDE,1024,-40657.1184,-0.0216,0.978448511,57.54087639,86164.091,3600
KDE,1024,28422.3374,0.0151,1.015106079,57.80027342,86164.091,3600
KDE,1024,-4329.2302,-0.0023,0.997742765,57.58526969,86164.091,3600
KDE,1024,-143993.961,-0.0765,0.923504437,57.74862623,86164.091,3600
KDE,1024,-32939.795,-0.0175,0.982520069,57.53600335,86164.091,3600
KDE,1024,-45551.0308,-0.0242,0.97582346,58.09105778,86164.091,3600
KDE,1024,-33128.0224,-0.0176,0.982417866,57.345294,86164.091,3600
KDE,1024,-94678.3822,-0.0503,0.94971184,57.75607276,86164.091,3600
KDE,2048,20893.2414,0.0111,1.011145842,118.5602469,86164.091,3600
KDE,2048,-37645.48,-0.02,0.980019455,118.7656291,86164.091,3600
KDE,2048,24093.1072,0.0128,1.012784006,118.7750478,86164.091,3600
KDE,2048,8658.4604,0.0046,1.004595901,119.0646605,86164.091,3600
KDE,2048,0,0,0.999991835,119.1226859,86164.091,3600
KDE,2048,-74161.5956,-0.0394,0.960599748,119.238538,86164.091,3600
KDE,2048,11293.644,0.006,1.005965742,119.3493512,86164.091,3600
KDE,2048,-39339.5266,-0.0209,0.979054521,119.3548496,86164.091,3600
KDE,2048,-30116.384,-0.016,0.983988247,118.5604792,86164.091,3600
KDE,2048,41410.028,0.022,1.02200074,116.4723063,86164.091,3600
KDE,2048,-9411.37,-0.005,0.994960462,118.6932797,86164.091,3600
KDE,2048,-63244.4064,-0.0336,0.9663592,118.0687194,86164.091,3600
KDE,2048,-29928.1566,-0.0159,0.984131905,117.1250138,86164.091,3600
KDE,2048,31057.521,0.0165,1.016519778,116.1986084,86164.091,3600
KDE,2048,-14305.2824,-0.0076,0.992429289,116.1508341,86164.091,3600
KDE,2048,-21457.9236,-0.0114,0.988553997,117.9988534,86164.091,3600
KDE,2048,85643.467,0.0455,1.045455778,116.8726676,86164.091,3600
KDE,2048,-17693.3756,-0.0094,0.990590544,116.5354896,86164.091,3600
KDE,2048,-56279.9926,-0.0299,0.97012477,116.5101807,86164.091,3600
KDE,2048,17881.603,0.0095,1.009480088,116.3292339,86164.091,3600
KDE,2048,-51197.8528,-0.0272,0.972768572,117.4570191,86164.091,3600
KDE,2048,62867.9516,0.0334,1.033449451,116.8770487,86164.091,3600
KDE,2048,-62491.4968,-0.0332,0.96676602,116.8015289,86164.091,3600
KDE,2048,3388.0932,0.0018,1.001801556,117.1547031,86164.091,3600
KDE,2048,7529.096,0.004,1.004036781,116.7695105,86164.091,3600
KDE,2048,-5835.0494,-0.0031,0.996877048,116.6761014,86164.091,3600
KDE,2048,-62303.2694,-0.0331,0.966862218,116.8322906,86164.091,3600
KDE,2048,-22399.0606,-0.0119,0.988052977,116.6272364,86164.091,3600
KDE,2048,-46303.9404,-0.0246,0.975382206,117.045635,86164.091,3600
KDE,2048,15246.4194,0.0081,1.008077984,116.3192611,86164.091,3600
KDE,2048,-88843.3328,-0.0472,0.952841568,116.4337454,86164.091,3600
KDE,2048,9034.9152,0.0048,1.004771506,116.9262726,86164.091,3600
KDE,2048,-46680.3952,-0.0248,0.975167986,116.950671,86164.091,3600
KDE,2048,46303.9404,0.0246,1.02457675,116.877161,86164.091,3600
KDE,2048,-25787.1538,-0.0137,0.986335908,116.523792,86164.091,3600
KDE,2048,-46868.6226,-0.0249,0.975070427,115.73172,86164.091,3600
KDE,2048,-48562.6692,-0.0258,0.974191346,115.2272162,86164.091,3600
KDE,2048,-37457.2526,-0.0199,0.980072411,114.6055152,86164.091,3600
KDE,2048,-45362.8034,-0.0241,0.9759308,115.1642385,86164.091,3600
KDE,2048,80184.8724,0.0426,1.042641836,114.8611023,86164.091,3600
KDE,2048,-5082.1398,-0.0027,0.997278375,115.0395489,86164.091,3600
KDE,2048,-76985.0066,-0.0409,0.959069081,115.4656105,86164.091,3600
KDE,2048,-56844.6748,-0.0302,0.969841396,115.0850453,86164.091,3600
KDE,2048,-15434.6468,-0.0082,0.99180824,115.1485701,86164.091,3600
KDE,2048,-35951.4334,-0.0191,0.980949415,114.3992443,86164.091,3600
KDE,2048,-66444.2722,-0.0353,0.964749843,115.0000129,86164.091,3600
KDE,2048,5270.3672,0.0028,1.002848257,115.2051756,86164.091,3600
KDE,2048,9411.37,0.005,1.005008072,114.5108633,86164.091,3600
KDE,2048,-29551.7018,-0.0157,0.98427105,115.2638204,86164.091,3600
KDE,2048,-47621.5322,-0.0253,0.974744373,115.0412364,86164.091,3600
KDE,2048,4517.4576,0.0024,1.002352229,114.7743406,86164.091,3600
KDE,2048,50068.4884,0.0266,1.026634616,114.6823785,86164.091,3600
KDE,2048,67950.0914,0.0361,1.036065558,114.4875908,86164.091,3600
KDE,2048,-113689.3496,-0.0604,0.939583611,122.6584165,86164.091,3600
KDE,2048,7340.8686,0.0039,1.003922024,114.5664704,86164.091,3600
KDE,2048,8658.4604,0.0046,1.004636011,114.3645535,86164.091,3600
KDE,2048,24657.7894,0.0131,1.01306415,114.9936006,86164.091,3600
KDE,2048,52703.672,0.028,1.027983181,114.6844621,86164.091,3600
KDE,2048,-68138.3188,-0.0362,0.96379204,114.5202885,86164.091,3600
KDE,2048,-61738.5872,-0.0328,0.967226141,115.290447,86164.091,3600
KDE,2048,72279.3216,0.0384,1.038356453,115.1397262,86164.091,3600
KDE,2048,-44421.6664,-0.0236,0.976387851,122.79795,86164.091,3600
KDE,2048,-31433.9758,-0.0167,0.983250015,114.456872,86164.091,3600
KDE,2048,-14493.5098,-0.0077,0.992272551,122.8633981,86164.091,3600
KDE,2048,-47809.7596,-0.0254,0.974600812,115.0366027,86164.091,3600
KDE,2048,-93172.563,-0.0495,0.950473767,114.7137234,86164.091,3600
KDE,2048,38210.1622,0.0203,1.02031727,115.100142,86164.091,3600
KDE,2048,-64561.9982,-0.0343,0.965670039,114.759728,86164.091,3600
KDE,2048,-67197.1818,-0.0357,0.964301377,115.257684,86164.091,3600
KDE,2048,-93360.7904,-0.0496,0.950437741,114.5011971,86164.091,3600
KDE,2048,-112371.7578,-0.0597,0.940255742,114.5041335,86164.091,3600
KDE,2048,-9599.5974,-0.0051,0.994910404,115.5166042,86164.091,3600
KDE,2048,-21834.3784,-0.0116,0.988449694,122.7686439,86164.091,3600
KDE,2048,-41221.8006,-0.0219,0.978116353,122.4513226,86164.091,3600
KDE,2048,-60232.768,-0.032,0.968023173,115.8426552,86164.091,3600
KDE,2048,3011.6384,0.0016,1.00159349,114.5344865,86164.091,3600
KDE,2048,-48939.124,-0.026,0.974008015,114.9384916,86164.091,3600
KDE,2048,27481.2004,0.0146,1.014610402,114.3107378,86164.091,3600
KDE,2048,16187.5564,0.0086,1.008596656,114.690109,86164.091,3600
KDE,2048,62491.4968,0.0332,1.033156508,115.8961968,86164.091,3600
KDE,2048,53644.809,0.0285,1.028531284,122.8865328,86164.091,3600
KDE,2048,-30116.384,-0.016,0.984003299,115.1909506,86164.091,3600
